sample_id,record_submit_time,sample_holderno,sample_duration,exp_id,exp_name,exp_description,user_id,group_abbr,solvent_abbr,spectrometer_id,spectrometer_name,spectrometer_capacity
87098,11/04/2014 17:12,9,00:01:09,1,proton.a.and,1H Observe  ,51,dch,CDCl3,1,Noah,60
87099,11/04/2014 17:12,10,00:01:09,1,proton.a.and,1H Observe  ,51,dch,CDCl3,1,Noah,60
87101,11/04/2014 17:15,17,00:00:57,1,proton.a.and,1H Observe  ,7,ads,CDCl3,5,Alec,60
87104,11/04/2014 17:19,18,00:00:57,1,proton.a.and,1H Observe  ,197,erk,CD2Cl2,5,Alec,60
87105,11/04/2014 17:19,18,00:06:29,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,CD2Cl2,5,Alec,60
87106,11/04/2014 17:19,19,00:00:57,1,proton.a.and,1H Observe  ,197,erk,CD2Cl2,5,Alec,60
87107,11/04/2014 17:19,19,00:06:29,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,CD2Cl2,5,Alec,60
87110,11/04/2014 17:19,20,00:00:57,1,proton.a.and,1H Observe  ,37,csjc,CDCl3,5,Alec,60
87111,11/04/2014 17:19,21,00:00:57,1,proton.a.and,1H Observe  ,37,csjc,CDCl3,5,Alec,60
87113,11/04/2014 17:22,22,01:12:37,50,se77cpd.a.and,77Se Observe:Decoupled - SW=1000ppm (Ph2Se2/CDCl3 = 463ppm),206,ezc,Acetone,5,Alec,60
87118,11/04/2014 17:24,23,00:00:57,1,proton.a.and,1H Observe  ,241,ezc,CDCl3,5,Alec,60
87119,11/04/2014 17:24,23,00:53:32,11,c13_udeft.a.and,13C Observe with 1H decoupling - UDEFT,241,ezc,CDCl3,5,Alec,60
87120,11/04/2014 17:24,24,00:00:57,1,proton.a.and,1H Observe  ,241,ezc,CDCl3,5,Alec,60
87121,11/04/2014 17:24,24,00:53:32,11,c13_udeft.a.and,13C Observe with 1H decoupling - UDEFT,241,ezc,CDCl3,5,Alec,60
87125,11/04/2014 17:26,25,00:53:32,11,c13_udeft.a.and,13C Observe with 1H decoupling - UDEFT,45,doh,CDCl3,5,Alec,60
87126,11/04/2014 17:26,11,00:01:09,1,proton.a.and,1H Observe  ,25,doh,CDCl3,1,Noah,60
87127,11/04/2014 17:26,12,00:01:09,1,proton.a.and,1H Observe  ,25,doh,CDCl3,1,Noah,60
87129,11/04/2014 17:27,13,00:01:09,1,proton.a.and,1H Observe  ,191,ads,CDCl3,1,Noah,60
87131,11/04/2014 17:38,26,00:00:57,300,proton-N.a.and,1H Observe,201,njw,DMSO,5,Alec,60
87132,11/04/2014 17:38,26,00:42:14,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,201,njw,DMSO,5,Alec,60
87133,11/04/2014 17:38,26,00:05:35,301,gcosy-DQF-N.a.and,2D 1H#1H-DQF-COSY (mag. mode),201,njw,DMSO,5,Alec,60
87134,11/04/2014 17:38,26,00:10:32,101,ghsqc-ed.a.and,2D 1H#13C-gs-HSQC with multiplicity editing,201,njw,DMSO,5,Alec,60
87135,11/04/2014 17:38,26,00:32:32,102,ghmbc.a.and,2D 1H#13C-gs-HMBC,201,njw,DMSO,5,Alec,60
87137,11/04/2014 17:39,14,00:01:09,1,proton.a.and,1H Observe  ,128,ads,CDCl3,1,Noah,60
87138,11/04/2014 17:39,14,00:45:39,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,128,ads,CDCl3,1,Noah,60
87140,11/04/2014 17:43,27,00:00:57,1,proton.a.and,1H Observe  ,181,doh,CDCl3,5,Alec,60
87142,11/04/2014 17:50,15,00:01:09,1,proton.a.and,1H Observe  ,173,mlc,CDCl3,1,Noah,60
87144,11/04/2014 17:59,28,00:05:35,100,gcosy-DQF.a.and,2D 1H#1H-DQF-COSY (mag. mode),119,gjf,CDCl3,5,Alec,60
87146,11/04/2014 18:02,16,00:03:54,1,proton.a.and,1H Observe  ,166,ads,MeOD,1,Noah,60
87148,11/04/2014 18:04,17,00:01:09,1,proton.a.and,1H Observe  ,161,csjc,CDCl3,1,Noah,60
87150,11/04/2014 18:31,18,00:01:09,1,proton.a.and,1H Observe  ,17,ads,CDCl3,1,Noah,60
87152,11/04/2014 18:34,29,00:00:57,1,proton.a.and,1H Observe  ,80,dp,CDCl3,5,Alec,60
87153,11/04/2014 18:34,29,00:12:21,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,80,dp,CDCl3,5,Alec,60
87155,11/04/2014 18:39,19,00:01:09,1,proton.a.and,1H Observe  ,17,ads,CDCl3,1,Noah,60
87157,11/04/2014 18:44,30,00:00:57,1,proton.a.and,1H Observe  ,200,njw,DMSO,5,Alec,60
87158,11/04/2014 18:44,30,00:42:14,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,200,njw,DMSO,5,Alec,60
87159,11/04/2014 18:44,30,00:05:35,100,gcosy-DQF.a.and,2D 1H#1H-DQF-COSY (mag. mode),200,njw,DMSO,5,Alec,60
87160,11/04/2014 18:44,30,00:10:32,101,ghsqc-ed.a.and,2D 1H#13C-gs-HSQC with multiplicity editing,200,njw,DMSO,5,Alec,60
87161,11/04/2014 18:44,30,00:32:32,102,ghmbc.a.and,2D 1H#13C-gs-HMBC,200,njw,DMSO,5,Alec,60
87164,11/04/2014 18:44,20,00:01:09,1,proton.a.and,1H Observe  ,200,njw,CDCl3,1,Noah,60
87165,11/04/2014 18:44,21,00:01:09,1,proton.a.and,1H Observe  ,200,njw,DMSO,1,Noah,60
87167,11/04/2014 18:45,31,00:00:57,1,proton.a.and,1H Observe  ,43,njw,CDCl3,5,Alec,60
87169,11/04/2014 18:53,22,01:26:01,12,c13cpd_d1=5s.a.and,13C Observe with 1H decoupling - D1 = 5s,17,ads,CDCl3,1,Noah,60
87172,11/04/2014 18:56,23,00:01:09,1,proton.a.and,1H Observe  ,50,njw,CDCl3,1,Noah,60
87173,11/04/2014 18:56,24,00:01:09,1,proton.a.and,1H Observe  ,50,njw,CDCl3,1,Noah,60
87175,11/04/2014 19:33,25,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],148,spn,C6D6,1,Noah,60
87176,11/04/2014 19:33,25,00:04:33,30,p31cpd.a.and,31P Observe with 1H decoupling,148,spn,C6D6,1,Noah,60
87178,11/04/2014 19:45,26,00:01:09,1,proton.a.and,1H Observe  ,46,njw,CDCl3,1,Noah,60
87180,11/04/2014 21:48,32,00:00:57,1,proton.a.and,1H Observe  ,214,dch,CDCl3,5,Alec,60
87181,11/04/2014 21:48,32,00:04:19,30,p31cpd.a.and,31P Observe with 1H decoupling,214,dch,CDCl3,5,Alec,60
87182,11/04/2014 21:48,32,01:43:08,12,c13cpd_d1=5s.a.and,13C Observe with 1H decoupling - D1 = 5s,214,dch,CDCl3,5,Alec,60
87183,11/04/2014 21:48,32,00:10:32,101,ghsqc-ed.a.and,2D 1H#13C-gs-HSQC with multiplicity editing,214,dch,CDCl3,5,Alec,60
87185,12/04/2014 09:44,33,00:00:57,1,proton.a.and,1H Observe  ,71,erk,CD2Cl2,5,Alec,60
87186,12/04/2014 09:44,33,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,71,erk,CD2Cl2,5,Alec,60
87187,12/04/2014 09:44,33,00:05:35,100,gcosy-DQF.a.and,2D 1H#1H-DQF-COSY (mag. mode),71,erk,CD2Cl2,5,Alec,60
87191,12/04/2014 10:19,34,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,41,csjc,None,5,Alec,60
87192,12/04/2014 10:19,35,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,41,csjc,None,5,Alec,60
87193,12/04/2014 10:19,36,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,41,csjc,None,5,Alec,60
87195,12/04/2014 10:36,37,00:18:01,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,9,dp,CDCl3,5,Alec,60
87197,12/04/2014 10:49,38,00:00:57,1,proton.a.and,1H Observe  ,71,erk,CD2Cl2,5,Alec,60
87198,12/04/2014 10:49,38,00:42:14,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,71,erk,CD2Cl2,5,Alec,60
87199,12/04/2014 10:49,38,00:10:32,101,ghsqc-ed.a.and,2D 1H#13C-gs-HSQC with multiplicity editing,71,erk,CD2Cl2,5,Alec,60
87201,12/04/2014 10:54,27,00:01:09,1,proton.a.and,1H Observe  ,9,dp,CDCl3,1,Noah,60
87203,12/04/2014 11:10,28,00:01:09,1,proton.a.and,1H Observe  ,161,csjc,CDCl3,1,Noah,60
87210,12/04/2014 12:20,37,00:00:57,1,proton.a.and,1H Observe  ,36,csjc,CDCl3,5,Alec,60
87211,12/04/2014 12:20,39,00:00:57,1,proton.a.and,1H Observe  ,36,csjc,CDCl3,5,Alec,60
87212,12/04/2014 12:20,40,00:00:57,1,proton.a.and,1H Observe  ,36,csjc,CDCl3,5,Alec,60
87213,12/04/2014 12:20,41,00:00:57,1,proton.a.and,1H Observe  ,36,csjc,CDCl3,5,Alec,60
87214,12/04/2014 12:20,42,00:00:57,1,proton.a.and,1H Observe  ,36,csjc,CDCl3,5,Alec,60
87215,12/04/2014 12:20,43,00:00:57,1,proton.a.and,1H Observe  ,36,csjc,CDCl3,5,Alec,60
87219,12/04/2014 13:14,29,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],150,csjc,CDCl3,1,Noah,60
87221,12/04/2014 13:13,45,00:00:57,1,proton.a.and,1H Observe  ,7,ads,CDCl3,5,Alec,60
87222,12/04/2014 13:13,45,00:42:14,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,7,ads,CDCl3,5,Alec,60
87223,12/04/2014 13:13,45,00:05:35,100,gcosy-DQF.a.and,2D 1H#1H-DQF-COSY (mag. mode),7,ads,CDCl3,5,Alec,60
87224,12/04/2014 13:13,45,00:10:32,101,ghsqc-ed.a.and,2D 1H#13C-gs-HSQC with multiplicity editing,7,ads,CDCl3,5,Alec,60
87225,12/04/2014 13:13,45,00:32:32,102,ghmbc.a.and,2D 1H#13C-gs-HMBC,7,ads,CDCl3,5,Alec,60
87229,12/04/2014 13:29,46,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],81,spn,CDCl3,5,Alec,60
87230,12/04/2014 13:29,46,00:05:17,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,81,spn,CDCl3,5,Alec,60
87231,12/04/2014 13:29,47,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],81,spn,CDCl3,5,Alec,60
87232,12/04/2014 13:29,47,00:05:17,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,81,spn,CDCl3,5,Alec,60
87233,12/04/2014 13:29,48,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],81,spn,CDCl3,5,Alec,60
87234,12/04/2014 13:29,48,00:05:17,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,81,spn,CDCl3,5,Alec,60
87238,12/04/2014 13:34,30,00:01:09,1,proton.a.and,1H Observe  ,147,raa,CDCl3,1,Noah,60
87239,12/04/2014 13:34,31,00:01:09,1,proton.a.and,1H Observe  ,147,raa,CDCl3,1,Noah,60
87240,12/04/2014 13:34,32,00:01:09,1,proton.a.and,1H Observe  ,147,raa,CDCl3,1,Noah,60
87242,12/04/2014 13:36,49,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],150,csjc,CDCl3,5,Alec,60
87244,12/04/2014 13:47,50,00:01:42,1,proton.a.and,1H Observe  ,9,dp,CDCl3,5,Alec,60
87245,12/04/2014 13:47,50,00:18:01,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,9,dp,CDCl3,5,Alec,60
87248,12/04/2014 13:50,33,00:01:09,1,proton.a.and,1H Observe  ,82,raa,CDCl3,1,Noah,60
87249,12/04/2014 13:50,34,00:01:09,1,proton.a.and,1H Observe  ,82,raa,CDCl3,1,Noah,60
87251,12/04/2014 14:02,51,00:12:22,1,proton.a.and,1H Observe  ,9,dp,CDCl3,5,Alec,60
87254,12/04/2014 14:10,35,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],176,spn,CDCl3,1,Noah,60
87255,12/04/2014 14:10,36,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],176,spn,C6D6,1,Noah,60
87257,12/04/2014 14:30,37,00:01:09,1,proton.a.and,1H Observe  ,86,spn,DMSO,1,Noah,60
87259,12/04/2014 14:41,37,00:01:09,1,proton.a.and,1H Observe  ,147,raa,CDCl3,1,Noah,60
87262,12/04/2014 14:51,52,00:06:17,1,proton.a.and,1H Observe  ,9,dp,CDCl3,5,Alec,60
87263,12/04/2014 14:51,53,00:12:22,1,proton.a.and,1H Observe  ,9,dp,CDCl3,5,Alec,60
87265,12/04/2014 15:02,50,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],150,csjc,CDCl3,5,Alec,60
87266,12/04/2014 15:02,50,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,150,csjc,CDCl3,5,Alec,60
87275,12/04/2014 15:11,51,00:00:57,1,proton.a.and,1H Observe  ,36,csjc,CDCl3,5,Alec,60
87276,12/04/2014 15:11,54,00:00:57,1,proton.a.and,1H Observe  ,36,csjc,CDCl3,5,Alec,60
87277,12/04/2014 15:11,55,00:00:57,1,proton.a.and,1H Observe  ,36,csjc,CDCl3,5,Alec,60
87278,12/04/2014 15:11,56,00:00:57,1,proton.a.and,1H Observe  ,36,csjc,CDCl3,5,Alec,60
87279,12/04/2014 15:11,57,00:00:57,1,proton.a.and,1H Observe  ,36,csjc,CDCl3,5,Alec,60
87280,12/04/2014 15:11,58,00:00:57,1,proton.a.and,1H Observe  ,36,csjc,CDCl3,5,Alec,60
87281,12/04/2014 15:11,59,00:00:57,1,proton.a.and,1H Observe  ,36,csjc,CDCl3,5,Alec,60
87282,12/04/2014 15:11,60,00:00:57,1,proton.a.and,1H Observe  ,36,csjc,CDCl3,5,Alec,60
87284,12/04/2014 15:12,38,00:01:09,1,proton.a.and,1H Observe  ,36,csjc,CDCl3,1,Noah,60
87286,12/04/2014 15:29,37,00:00:57,1,proton.a.and,1H Observe  ,150,csjc,CDCl3,5,Alec,60
87288,12/04/2014 15:50,38,00:01:09,1,proton.a.and,1H Observe  ,17,ads,CDCl3,1,Noah,60
87290,12/04/2014 15:35,39,00:01:09,1,proton.a.and,1H Observe  ,147,raa,CDCl3,1,Noah,60
87292,12/04/2014 15:50,40,00:01:09,1,proton.a.and,1H Observe  ,17,ads,CDCl3,1,Noah,60
87294,12/04/2014 15:52,41,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],161,csjc,CDCl3,1,Noah,60
87296,12/04/2014 16:15,39,00:00:57,1,proton.a.and,1H Observe  ,150,csjc,CDCl3,5,Alec,60
87298,12/04/2014 16:32,42,00:01:09,1,proton.a.and,1H Observe  ,147,raa,CDCl3,1,Noah,60
87303,12/04/2014 16:43,41,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,5,Alec,60
87304,12/04/2014 16:43,42,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,5,Alec,60
87307,12/04/2014 16:59,43,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,5,Alec,60
87308,12/04/2014 16:59,49,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,5,Alec,60
87311,12/04/2014 17:36,50,00:00:57,1,proton.a.and,1H Observe  ,200,njw,MeOD,5,Alec,60
87312,12/04/2014 17:36,52,00:00:57,1,proton.a.and,1H Observe  ,200,njw,MeOD,5,Alec,60
87316,12/04/2014 17:59,43,00:01:09,1,proton.a.and,1H Observe  ,50,njw,CDCl3,1,Noah,60
87317,12/04/2014 17:59,44,00:01:09,1,proton.a.and,1H Observe  ,50,njw,CDCl3,1,Noah,60
87318,12/04/2014 17:59,45,00:01:09,1,proton.a.and,1H Observe  ,50,njw,Acetone,1,Noah,60
87322,12/04/2014 18:16,46,00:01:09,1,proton.a.and,1H Observe  ,43,njw,CDCl3,1,Noah,60
87323,12/04/2014 18:16,47,00:01:09,1,proton.a.and,1H Observe  ,43,njw,CDCl3,1,Noah,60
87325,12/04/2014 18:17,53,00:06:17,1,proton.a.and,1H Observe  ,43,njw,CDCl3,5,Alec,60
87328,12/04/2014 18:31,50,00:01:42,1,proton.a.and,1H Observe  ,84,spn,CDCl3,5,Alec,60
87329,12/04/2014 18:31,50,00:02:42,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,84,spn,CDCl3,5,Alec,60
87330,12/04/2014 18:31,52,00:01:42,1,proton.a.and,1H Observe  ,84,spn,CDCl3,5,Alec,60
87331,12/04/2014 18:31,52,00:02:42,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,84,spn,CDCl3,5,Alec,60
87334,12/04/2014 18:45,48,00:01:09,1,proton.a.and,1H Observe  ,200,njw,CDCl3,1,Noah,60
87338,12/04/2014 19:02,20,00:01:09,1,proton.a.and,1H Observe  ,17,ads,CDCl3,1,Noah,60
87339,12/04/2014 19:02,21,00:01:09,1,proton.a.and,1H Observe  ,17,ads,CDCl3,1,Noah,60
87340,12/04/2014 19:02,49,00:01:09,1,proton.a.and,1H Observe  ,17,ads,CDCl3,1,Noah,60
87342,12/04/2014 19:16,35,00:01:09,1,proton.a.and,1H Observe  ,46,njw,CDCl3,1,Noah,60
87344,12/04/2014 19:18,36,00:01:09,1,proton.a.and,1H Observe  ,117,njw,CDCl3,1,Noah,60
87348,12/04/2014 19:24,51,00:01:09,1,proton.a.and,1H Observe  ,43,njw,CDCl3,1,Noah,60
87350,12/04/2014 19:41,52,00:01:09,1,proton.a.and,1H Observe  ,148,spn,CDCl3,1,Noah,60
87352,12/04/2014 19:46,53,00:01:09,1,proton.a.and,1H Observe  ,43,njw,CDCl3,1,Noah,60
87354,12/04/2014 19:51,41,01:22:35,12,c13cpd_d1=5s.a.and,13C Observe with 1H decoupling - D1 = 5s,17,ads,CDCl3,5,Alec,60
87356,12/04/2014 19:59,54,00:01:09,1,proton.a.and,1H Observe  ,17,ads,CDCl3,1,Noah,60
87359,12/04/2014 20:04,55,00:01:09,1,proton.a.and,1H Observe  ,110,raa,CDCl3,1,Noah,60
87360,12/04/2014 20:04,57,00:01:09,1,proton.a.and,1H Observe  ,110,raa,CDCl3,1,Noah,60
87361,12/04/2014 20:04,57,00:45:39,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,110,raa,CDCl3,1,Noah,60
87363,14/04/2014 11:39,1,00:00:57,1,proton.a.and,1H Observe  ,233,rjmg,DMSO,5,Alec,60
87366,14/04/2014 11:44,2,00:00:57,1,proton.a.and,1H Observe  ,185,doh,CDCl3,5,Alec,60
87367,14/04/2014 11:43,1,00:07:29,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,2,tl,CDCl3,1,Noah,60
87376,14/04/2014 11:54,2,00:01:09,1,proton.a.and,1H Observe  ,84,spn,CDCl3,1,Noah,60
87377,14/04/2014 11:54,3,00:01:09,1,proton.a.and,1H Observe  ,84,spn,CDCl3,1,Noah,60
87379,14/04/2014 11:57,3,00:03:25,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,84,spn,CDCl3,5,Alec,60
87382,14/04/2014 12:02,4,00:00:57,1,proton.a.and,1H Observe  ,43,njw,CDCl3,5,Alec,60
87383,14/04/2014 12:02,5,00:00:57,1,proton.a.and,1H Observe  ,43,njw,CDCl3,5,Alec,60
87385,14/04/2014 12:09,6,00:00:57,1,proton.a.and,1H Observe  ,185,doh,CDCl3,5,Alec,60
87388,14/04/2014 12:10,4,00:01:09,1,proton.a.and,1H Observe  ,46,njw,CDCl3,1,Noah,60
87389,14/04/2014 12:10,5,00:01:09,1,proton.a.and,1H Observe  ,46,njw,CDCl3,1,Noah,60
87392,14/04/2014 12:11,7,00:00:57,1,proton.a.and,1H Observe  ,172,spn,CDCl3,5,Alec,60
87393,14/04/2014 12:11,8,00:00:57,1,proton.a.and,1H Observe  ,172,spn,CDCl3,5,Alec,60
87396,14/04/2014 12:36,6,00:01:09,1,proton.a.and,1H Observe  ,191,ads,CDCl3,1,Noah,60
87397,14/04/2014 12:36,7,00:01:09,1,proton.a.and,1H Observe  ,191,ads,CDCl3,1,Noah,60
87399,14/04/2014 12:37,9,00:00:57,1,proton.a.and,1H Observe  ,117,njw,CDCl3,5,Alec,60
87401,14/04/2014 12:38,10,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,5,Alec,60
87403,14/04/2014 12:39,1,00:00:57,1,proton.a.and,1H Observe  ,233,rjmg,DMSO,4,Felix,60
87405,14/04/2014 12:42,2,00:00:57,1,proton.a.and,1H Observe  ,181,doh,CDCl3,4,Felix,60
87407,14/04/2014 12:44,11,00:00:57,1,proton.a.and,1H Observe  ,147,raa,CDCl3,5,Alec,60
87410,14/04/2014 13:04,3,00:00:57,1,proton.a.and,1H Observe  ,21,doh,CDCl3,4,Felix,60
87411,14/04/2014 13:04,3,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,21,doh,CDCl3,4,Felix,60
87412,14/04/2014 13:04,4,00:00:57,1,proton.a.and,1H Observe  ,21,doh,CDCl3,4,Felix,60
87413,14/04/2014 13:04,4,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,21,doh,CDCl3,4,Felix,60
87415,14/04/2014 13:27,12,00:00:57,1,proton.a.and,1H Observe  ,43,njw,CDCl3,5,Alec,60
87418,14/04/2014 13:31,13,00:00:57,1,proton.a.and,1H Observe  ,158,beb,CD2Cl2,5,Alec,60
87419,14/04/2014 13:31,14,00:00:57,1,proton.a.and,1H Observe  ,158,beb,CD2Cl2,5,Alec,60
87421,14/04/2014 13:35,5,00:00:57,1,proton.a.and,1H Observe  ,21,doh,CDCl3,4,Felix,60
87422,14/04/2014 13:35,5,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,21,doh,CDCl3,4,Felix,60
87426,14/04/2014 13:51,15,00:00:57,1,proton.a.and,1H Observe  ,233,rjmg,DMSO,5,Alec,60
87428,14/04/2014 13:39,8,00:01:09,1,proton.a.and,1H Observe  ,17,ads,CDCl3,1,Noah,60
87430,14/04/2014 13:41,16,00:00:57,1,proton.a.and,1H Observe  ,236,raa,CDCl3,5,Alec,60
87431,14/04/2014 13:41,16,00:04:19,30,p31cpd.a.and,31P Observe with 1H decoupling,236,raa,CDCl3,5,Alec,60
87434,14/04/2014 13:48,17,00:06:29,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,CD2Cl2,5,Alec,60
87435,14/04/2014 13:48,18,00:06:29,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,CD2Cl2,5,Alec,60
87437,14/04/2014 13:52,19,00:00:57,1,proton.a.and,1H Observe  ,80,dp,DMSO,5,Alec,60
87438,14/04/2014 13:52,19,00:12:21,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,80,dp,DMSO,5,Alec,60
87440,14/04/2014 14:06,6,00:00:57,1,proton.a.and,1H Observe  ,179,mlc,CDCl3,4,Felix,60
87442,14/04/2014 14:20,20,00:00:57,1,proton.a.and,1H Observe  ,80,dp,DMSO,5,Alec,60
87443,14/04/2014 14:20,20,00:12:21,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,80,dp,DMSO,5,Alec,60
87445,14/04/2014 14:29,7,00:00:57,1,proton.a.and,1H Observe  ,21,doh,CDCl3,4,Felix,60
87446,14/04/2014 14:29,7,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,21,doh,CDCl3,4,Felix,60
87448,14/04/2014 14:30,8,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],72,spn,CDCl3,4,Felix,60
87450,14/04/2014 14:32,9,00:00:57,1,proton.a.and,1H Observe  ,25,doh,CDCl3,4,Felix,60
87452,14/04/2014 14:42,10,00:00:57,1,proton.a.and,1H Observe  ,41,csjc,CDCl3,4,Felix,60
87455,14/04/2014 14:51,21,00:06:29,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,CD2Cl2,5,Alec,60
87456,14/04/2014 14:51,22,00:06:29,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,CD2Cl2,5,Alec,60
87459,14/04/2014 14:52,23,00:00:57,1,proton.a.and,1H Observe  ,148,spn,CDCl3,5,Alec,60
87460,14/04/2014 14:52,24,00:01:43,35,2H.a.and,2H Observe,148,spn,None,5,Alec,60
87464,14/04/2014 14:59,11,00:00:57,1,proton.a.and,1H Observe  ,50,njw,CDCl3,4,Felix,60
87465,14/04/2014 14:59,12,00:00:57,1,proton.a.and,1H Observe  ,50,njw,CDCl3,4,Felix,60
87466,14/04/2014 14:59,13,00:00:57,1,proton.a.and,1H Observe  ,50,njw,CDCl3,4,Felix,60
87469,14/04/2014 15:02,25,00:00:57,1,proton.a.and,1H Observe  ,178,rjmg,None,5,Alec,60
87470,14/04/2014 15:02,26,00:00:57,1,proton.a.and,1H Observe  ,178,rjmg,D2O,5,Alec,60
87472,14/04/2014 15:05,27,00:00:57,1,proton.a.and,1H Observe  ,80,dp,DMSO,5,Alec,60
87473,14/04/2014 15:05,27,00:12:21,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,80,dp,DMSO,5,Alec,60
87475,14/04/2014 15:14,28,00:00:57,1,proton.a.and,1H Observe  ,117,njw,CDCl3,5,Alec,60
87477,14/04/2014 15:44,29,00:00:57,1,proton.a.and,1H Observe  ,182,spn,CDCl3,5,Alec,60
87478,14/04/2014 15:44,29,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,182,spn,CDCl3,5,Alec,60
87480,14/04/2014 15:33,14,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],61,spn,C6D6,4,Felix,60
87481,14/04/2014 15:33,14,00:05:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,61,spn,C6D6,4,Felix,60
87483,14/04/2014 16:00,15,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],61,spn,C6D6,4,Felix,60
87484,14/04/2014 16:00,15,00:05:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,61,spn,C6D6,4,Felix,60
87486,14/04/2014 15:40,30,00:00:57,1,proton.a.and,1H Observe  ,200,njw,CDCl3,5,Alec,60
87488,14/04/2014 15:44,16,00:00:57,1,proton.a.and,1H Observe  ,62,sasol,CD2Cl2,4,Felix,60
87489,14/04/2014 15:44,16,00:04:20,30,p31cpd.a.and,31P Observe with 1H decoupling,62,sasol,CD2Cl2,4,Felix,60
87492,14/04/2014 15:52,31,00:00:57,1,proton.a.and,1H Observe  ,88,nexam,CDCl3,5,Alec,60
87493,14/04/2014 15:52,32,00:00:57,1,proton.a.and,1H Observe  ,88,nexam,DMSO,5,Alec,60
